topology,K,R_mean_mean,R_mean_std,R_std_mean,R_std_std,cluster_mean_mean,cluster_mean_std,cluster_std_mean,cluster_std_std,dominant_fraction_mean,dominant_fraction_std,switching_rate_mean,switching_rate_std,memory_score_mean,memory_score_std,reorganization_score_mean,reorganization_score_std
spatial_lattice,0.8,0.1266321385538766,0.03409559608467745,0.05572231025493309,0.013171453890606474,0.09139130434782608,0.04773938469294101,0.2966140760978412,0.08217866556390159,0.9147391304347826,0.04056557179877605,0.03954347826086956,0.016038007662490725,0.4556086956521739,0.158105759229014,0.0014234111210730438,0.001634849677807498
spatial_lattice,0.9,0.13800328613804747,0.0342222268690795,0.06417146142217622,0.01572440226695282,0.12758695652173913,0.09950983990533936,0.34627923164295404,0.14538181119737062,0.8887826086956523,0.07036505292096278,0.042630434782608695,0.025308159455624982,0.43989130434782614,0.14502802675491186,0.0032907002612770062,0.005915888667001651
spatial_lattice,1.0,0.1550608543046321,0.030374570251637856,0.06759162849333061,0.02241618014989865,0.17923913043478262,0.11966605899358937,0.4213830928468806,0.16428613806139553,0.8503043478260869,0.07587975710657871,0.05058695652173913,0.022490128722646253,0.36393478260869566,0.10952111958095227,0.005085472111466789,0.006695158444816164
spatial_lattice,1.1,0.18650153686215584,0.052314234236626934,0.08398147123728682,0.0342069124093362,0.34958695652173916,0.3081250883047043,0.6113324914846248,0.3388264271031924,0.7644130434782609,0.1569504220497475,0.07191304347826087,0.04421985394634987,0.3183695652173913,0.1709998498883104,0.022074873851659967,0.03187681282251434
spatial_lattice,1.2,0.2070143868839674,0.06323776760026853,0.07981444377703845,0.025798782359679355,0.39856521739130435,0.3355175474906816,0.6040717949367066,0.30132362799112056,0.723304347826087,0.18015996827193467,0.07197826086956521,0.04416493787090143,0.27495652173913043,0.1749948277303216,0.02408284526525218,0.03187417657239318
spatial_lattice,1.3,0.24937169088685923,0.0941149366375415,0.08189914160393877,0.033031010110820894,0.7748260869565218,0.7646131884992974,0.8701825595549391,0.4870205163931279,0.6053913043478261,0.2154948122993857,0.0952391304347826,0.06565747398552722,0.21119565217391303,0.15335474347257003,0.06697118727002918,0.10001058263469118
spatial_lattice,1.4,0.2783558601190558,0.10300857925912991,0.0847068804127031,0.028301240370797644,0.9219782608695652,0.7278445748248591,0.9940795218398927,0.5119541014538228,0.5551956521739131,0.20584023288096595,0.0915,0.05505172990809683,0.2248913043478261,0.15930832955712632,0.0675086475946176,0.081339179707761
spatial_lattice,1.5,0.2586605568423178,0.10681434544165269,0.09228253596811904,0.04714689984482199,0.9582391304347826,0.8340434427126127,0.9826370755864788,0.5737853522642814,0.5749565217391305,0.23827216061705966,0.0768695652173913,0.051544371242121065,0.2617608695652174,0.20219950011555518,0.06256667521384776,0.07363139135226124
spatial_lattice,1.6,0.2581649485883821,0.1148392631779602,0.08365529616456222,0.043488223022945346,0.9008695652173913,0.9931582888581705,0.9264104572634662,0.6488682947240091,0.6053478260869565,0.24692090905757239,0.060847826086956526,0.04662854247172551,0.2788260869565217,0.1865013937579138,0.05232068711501938,0.08978755277710726
spatial_lattice,1.7,0.32761501335402665,0.1176219405100732,0.07734273248308635,0.03651443112295547,1.4444782608695652,1.1693804529395226,1.114109428000155,0.5709114464053147,0.4964347826086956,0.19920609516630713,0.06789130434782609,0.041706765436268306,0.19341304347826088,0.12573344865007818,0.059396638063790606,0.06804633488074634
spatial_lattice,1.8,0.3859261335172598,0.16648380724390496,0.07758598382128463,0.04439771572042417,1.8705434782608694,1.5144434058325535,1.106090058459176,0.4776089273673936,0.4880217391304348,0.16792218558576263,0.05506521739130434,0.038438653677097104,0.24439130434782608,0.16658478471474478,0.04398041842867475,0.04755404606341672
spatial_lattice,1.9,0.3743134106413506,0.16278972690358387,0.07088938712118815,0.03957843755389088,1.7908043478260869,1.3237281739389524,1.127696682644085,0.38756765702788293,0.5030217391304348,0.14268621790635513,0.0523695652173913,0.03822587202160024,0.26349999999999996,0.15986198622977638,0.03794907644747316,0.04373914680020397
spatial_lattice,2.0,0.43370946619421336,0.17838664600175966,0.085818861406826,0.05047026982242241,2.3474347826086954,1.460011045679831,1.3023948927745201,0.5757151520583835,0.43469565217391304,0.18695075293106045,0.05297826086956522,0.029606672713213628,0.26902173913043476,0.22403193284581857,0.05103730858914115,0.04726809632950465
spatial_lattice,2.1,0.45228636967867264,0.17854332287071872,0.07280881725668283,0.04472027676069517,2.3685,1.3064176976664248,1.2741924930595552,0.5773473308081186,0.46980434782608693,0.16347159506104358,0.049673913043478256,0.02859557996114256,0.2566086956521739,0.17416969620548464,0.042462286654894356,0.03705600554693201
spatial_lattice,2.2,0.4559053688268656,0.16617928178477856,0.07558503919134114,0.04495218803903192,2.250695652173913,1.2321720106763259,1.2004236000778676,0.5524394079090565,0.47813043478260864,0.18556676259707214,0.042586956521739126,0.0242378502704502,0.30532608695652175,0.21303674743021728,0.0373993899343429,0.04144470707606025
